samples,class,middle_facial_height,lower_facial_height,philtrum,intercanthal_width,biocular_width,nasal_width,mouth_width
270.0,0.0,75.04809965179501,72.12562418191264,15.6073542586628,44.87792117103129,114.17198661353888,38.221501463788094,75.91233834948638
271.0,0.0,80.95745876175368,63.636417158288396,12.379503408541876,43.77586715380521,111.47938595387461,38.85501465129695,72.69790583169846
272.0,0.0,83.36579398955814,62.92367700458867,11.404974713658975,47.54435210349384,117.82844422422639,39.886418743567354,85.87213559450468
273.0,0.0,78.42042013657668,69.47212929906566,12.291203574411455,53.594892057143845,127.13495228218662,46.41047813169457,92.5637170646042
274.0,0.0,74.62161114773006,69.99950833433188,17.029880291704927,48.05185961512208,121.48712823213165,39.48835213534365,74.45462720370372
275.0,0.0,78.10123810159418,63.63289981626892,10.546779707190241,52.74238053096391,126.77471920418512,39.73789610822394,90.6266593553536
276.0,0.0,80.09167763620135,79.90148494905165,19.992139985829425,49.490507898894094,109.99918009657351,36.653644759085516,75.5114944904133
277.0,0.0,67.29709282963606,64.13959302002858,11.1433916852276,44.38370021358206,105.14105253169545,33.2244669879172,85.75556422559764
278.0,0.0,83.10815685884147,68.66556600321299,16.62728178243516,52.96141948648751,129.65457108988062,43.49784206252334,79.14821998120993
279.0,0.0,84.19351068526785,72.75382834252092,16.150091570972585,62.62191239328398,145.1555276675508,43.23504740495263,84.90624658818986
280.0,0.0,59.032218016673944,56.71631839984064,9.135119930471644,39.4936882563594,90.57227220610622,28.875634243771007,59.706171121715094
281.0,0.0,73.86219967928454,82.67859301955372,16.036728817143466,47.86204808823011,116.56665768220635,39.3790402816438,78.76688199584899
282.0,0.0,70.9172953363427,85.31032133291795,12.784778995660252,48.97189723498187,122.240724227067,43.40876542310362,86.4772284482518
283.0,0.0,78.66820991941769,78.90304047008364,16.356853449075246,55.97766850617842,140.88058648424914,43.467875534288034,89.2723144175802
284.0,0.0,65.71586620368211,72.64561350525939,19.148352401405205,59.34536065865975,140.48172288606418,44.850398422521295,95.3158581656918
285.0,0.0,60.26897374866942,82.6579562826229,12.729995202591418,29.586626601625262,77.24896420443295,28.731509022204175,69.44197873206811
287.0,0.0,81.0868039701713,72.18532008201184,19.356668384308797,56.919095346403736,134.52225743366412,41.018732004626855,76.94567045774895
289.0,0.0,64.8994681227685,70.58870723879423,12.012163069408285,50.78783495047706,127.01905118776868,44.91975532120473,93.70181644798676
290.0,0.0,77.3046916883297,67.20639966059927,17.92643109310106,55.10331580554477,128.96161406118952,42.20621538703824,83.45605631576237
291.0,0.0,74.75285738330602,74.49331775535263,17.943898659747816,51.8452121719846,129.84889925020127,38.65339315474645,69.60511248684794
292.0,0.0,66.50766999311287,72.2935481972252,13.77219635760759,51.95330344748562,121.78016261333504,40.93041056369335,92.5627525303521
293.0,0.0,68.92882924265815,88.50456728167931,17.332939888694483,51.66136912605491,122.74046256467011,42.052150893872245,96.76884784391359
294.0,0.0,83.04088618851118,84.50889899070808,15.05505642981787,57.07420797530179,136.4911928319194,44.69685056409455,85.8654838725672
295.0,0.0,61.42650766260811,70.04771417379013,9.212892258416982,49.39961741965576,117.92005447064295,43.50215372456864,94.50295469260736
296.0,0.0,84.10247970261211,65.86243602392565,15.88961144692028,56.78300726783167,131.3011444265274,45.3064835528349,76.0935931965379
297.0,0.0,75.16929763205512,67.05215836605308,14.025328449716445,48.468964340398266,127.3111461475963,41.27363237297271,84.14000602506337
298.0,0.0,72.64747226663636,64.55872143282133,8.792810650788816,51.46100214829575,126.67144289460218,42.62542122651692,95.21760008436782
299.0,0.0,91.74763617426355,77.50115824747719,17.320256469374247,48.649571563597796,120.23473514677745,39.04156983721967,72.63845981767028
300.0,0.0,66.94595952904795,56.75763659784394,17.598631176870985,51.13502521062149,127.27971596242664,35.30268980462997,55.65160394756831
303.0,0.0,24.457286298501614,21.391769047802,4.552154469773188,15.255385870993225,35.686629113930564,12.089935662079633,27.739726007462217
304.0,0.0,77.11752304874882,68.49948695012043,16.072208527938404,50.08642980404572,121.46552872965441,38.342581549584004,75.42372203006822
306.0,0.0,25.868016006731178,25.310943974689373,4.555136627204518,16.768731732008956,38.12015621368582,13.413291547006645,27.064236619171442
309.0,0.0,80.88269059094473,60.83751222855845,18.624454587316,56.3285425201336,141.89146070043859,49.447238683919444,78.47835041147206
311.0,0.0,53.22487649063192,62.575465446989696,14.197725380303002,46.109481986924344,114.67994032185577,37.56015029310341,77.50333427306532
317.0,0.0,73.44756961811221,75.02604026655997,18.320031570639173,56.53761458270729,129.61358166460488,38.549754879897705,78.2831818099041
318.0,0.0,74.42589908958054,65.68292689552344,21.854138166810795,43.154807899322144,115.48373062058091,31.14955976458094,52.73378444815998
321.0,0.0,17.34434494439398,12.757626059486915,4.201606334689142,11.936781693044392,26.928806660758273,6.811240853390795,10.059244168847856
322.0,0.0,64.85595304855977,64.5884543416306,11.322081665064953,52.96022352760701,124.44908007318377,42.34835553587059,89.12549561905898
323.0,0.0,73.4128075432672,67.15395650958858,13.332567522218508,49.84504226442987,125.07707019099104,36.01297968948419,64.59925603844874
326.0,0.0,76.32471912812981,60.79362989190594,10.744606860457965,54.17891301093314,133.3600012919737,41.04262419689194,86.3136105779348
327.0,0.0,81.99897669204954,64.603503980891,18.696976285619016,53.12935713548156,121.23689788256378,36.10455299499081,62.70828312965441
329.0,0.0,63.06792242929358,54.11593482245502,11.47530256626376,46.88425519029095,113.59864600570907,41.990628188699624,74.64598232706717
330.0,0.0,60.4814120930031,66.46918838241069,10.007078332385523,54.658791819151084,128.80883082971357,37.69922729869805,86.02702825546923
331.0,0.0,74.25747279083586,75.5754587169195,15.153796615191853,54.72268372250944,135.7383416143928,42.86340390727851,93.26856248934591
332.0,0.0,70.62951558139585,61.54088490822688,14.884887152682772,48.30125486679021,126.29771247162796,41.17199615429037,78.28420324046198
333.0,0.0,73.6148469702203,72.60365497601069,11.92268779836577,50.57137681878397,120.93622300187265,42.1242849325481,90.61913311502488
334.0,0.0,27.40384663386584,25.849903706323854,6.348035866547691,18.128197503086174,41.569165749937774,14.044030757582952,28.213065243331073
334.0,0.0,77.90105891748219,77.55836858537977,18.887826542978022,55.31180492625081,133.141328572793,39.92799738403863,74.19248606226368
335.0,0.0,63.06841470588155,60.93082678841639,7.937789634137769,45.77561733098748,106.27742709182476,37.856715748350375,76.6759221910014
336.0,0.0,60.74931465989178,71.81949610342656,13.821949111901707,48.08285503305726,114.07585873930819,39.065063988807516,84.75992452038287
337.0,0.0,71.75908712691634,74.75154843884854,11.457724851763775,54.80915155674826,119.787613639312,43.97529863646864,98.65530367929594
339.0,0.0,68.80174433744425,75.7476737198985,14.163386765079053,51.58355236853568,123.8195612921296,37.68145842338876,83.07241044719058
341.0,0.0,67.32566085194605,67.80015614867413,16.162845967018814,55.60869123508173,133.35427496290473,40.04290618476636,87.3295880678164
342.0,0.0,69.768072933559,76.1585516151732,18.62550603060268,49.18911079957129,122.4860613393222,36.87904419567431,69.26331863847199
343.0,0.0,69.8577872216548,68.36293548865498,9.333109239826582,60.33451690273258,138.67658227289553,45.62288991727727,108.34259811052127
344.0,0.0,80.87662850832143,82.26428780539949,18.87511815157723,47.91972355864275,113.78005391520033,38.050370990014066,67.80418960108234
346.0,0.0,66.56706086531854,70.81003582572319,12.369255285476994,47.93311440033419,123.80296348752503,41.480943079004355,79.24603502396634
347.0,0.0,62.38444746502695,65.27255451529477,12.814352148715908,45.94569075529712,107.04433721637699,40.135195815718895,80.14292904888688
348.0,0.0,73.29021170893833,60.40156455989558,15.232137129766123,57.57610581802575,135.82975992754714,39.272319442448264,75.35095792300521
349.0,0.0,70.63108708015987,76.1000583795382,12.982045754815548,51.09177680647676,121.18256768235962,39.3536605996507,90.86205016660477
350.0,0.0,64.29344097771641,64.47758059332097,14.824443898008449,48.36660775330435,118.30058899321902,36.11142533448381,69.94843762050311
351.0,0.0,71.7668885034967,59.31589231088962,11.456092693549577,54.71230140114266,131.18012092021308,35.671204710008055,71.79851305474578
352.0,0.0,64.36766472885766,64.78154885400625,17.10288646795401,57.29810379868278,135.8161784074196,40.376438634654264,90.09760279826429
353.0,0.0,72.99614894948283,73.65386513711009,12.721028331019463,49.35056635497161,123.6945585133048,40.045276540765705,86.56729371729718
354.0,0.0,73.07168716876068,74.01236228828873,12.383163409085965,50.15921741788194,118.4525407925604,39.27070396298238,91.08984567915901
355.0,0.0,70.99893880252891,67.9255547908164,17.375871171290974,58.50282905114807,141.59723626274985,38.435290291798246,75.89656897465788
356.0,0.0,74.50677835044152,57.790453957817085,13.547989519564005,48.40518320510549,121.52315008343801,35.18587118082483,74.5452564998265
358.0,0.0,69.10037429950991,68.81185908213277,20.24279303452219,51.33566005596129,117.43188228673955,37.2333003055407,72.80568378609256
360.0,0.0,61.93515769806479,56.70678127164864,13.148861200301731,49.55241911481341,123.26942197479511,37.386018426436856,76.15965618733387
362.0,0.0,73.85680088304548,75.06284268985621,17.278793602173145,53.193186592577064,116.6797576747608,37.512429053673664,76.11897667893663
363.0,0.0,72.36576752403256,83.34767133995764,12.474000905375137,46.84825577070078,118.51626670833714,38.87474266822867,79.36361201038484
364.0,0.0,57.17589550029335,57.55049678352687,13.492356400206619,44.632944484057965,110.20100514542187,33.357408843862935,67.66954544821252
365.0,0.0,61.31814599696989,61.25806422293007,11.339999505296493,47.613019794322284,114.87645891976923,33.80658450016062,77.75246445571547
367.0,0.0,65.57866019367343,76.28450876951689,12.766752218110334,46.980124768902286,111.78718245931864,31.960422156669036,68.25894846784058
368.0,0.0,68.51825699941516,64.44953528707947,9.857907431843756,52.913593909775436,128.69581851764846,45.55045758309281,101.24668287664652
369.0,0.0,57.959441517841704,61.68029752942261,10.256400113970594,42.51525156582194,108.86584762632567,37.58301540896898,79.5413383833691
370.0,0.0,71.87906388123322,57.9220793116062,18.506842553566507,47.1135837074988,114.86396830668049,33.240494022111044,66.46518505786318
371.0,0.0,81.20655490110782,70.46555129505056,19.94039822434097,49.27326976635127,115.29684086576161,36.24448219444308,67.91717397447056
372.0,0.0,67.35526838261504,59.509136298092905,13.474307526971472,46.427248298566425,118.51462688358596,41.032151881054496,81.92393909319438
373.0,0.0,70.5753651895562,62.400143283514765,17.753761192740633,42.605979770892915,106.00542124885787,29.085931082116392,47.92694779159345
374.0,0.0,77.18899638182843,70.94621260914005,15.892812097866756,54.7668494051695,131.89423559739205,41.769872266320576,82.69986945154872
376.0,0.0,84.55634437399138,65.86034009960868,9.651536539319782,53.16255041950914,126.89125966363876,42.56666639284823,98.70411957024893
377.0,0.0,60.62759015283099,60.73898747296502,13.058620522876833,49.43217143110214,114.54697975174379,32.832220210923886,79.22686468595565
378.0,0.0,55.72846319219783,63.3421460647411,12.628977345791554,48.0706805045884,104.19429955408243,35.44576141224724,72.16417464847014
379.0,0.0,66.56325510247731,57.81793631019529,18.997254917792727,42.90355430278039,110.94002256520602,30.79517199719788,53.542642394749265
380.0,0.0,70.42848128469103,60.40471749606694,13.308115604876448,46.09206365231412,109.73297913116184,33.06860845924574,73.7951502657031
381.0,0.0,66.4283066010511,67.36186690466424,12.15170234331388,36.659294363064056,94.99133609265333,35.66820143624993,76.40311613542016
382.0,0.0,28.05701071263651,22.978257727743962,5.261152730818224,18.855645307337,43.661435887066276,15.068371168328047,29.35248242920861
384.0,0.0,74.59990232280637,86.99757726833144,15.107100755638058,45.4167728463161,114.14563884795248,35.17447842998103,72.81254537631426
385.0,0.0,79.22517011263217,77.90065414652821,14.05789566956948,54.347314230663706,130.60726827137364,42.36583910473155,85.06393322459795
386.0,0.0,88.75832450437258,87.79194767107117,13.444908353562708,49.61671248323556,130.1954849643893,42.276123220634545,94.2652760101417
387.0,0.0,72.37296205964736,69.00991605845783,15.8519376597549,45.84620910056251,118.48991280807543,38.89474669545104,84.74044402029118
388.0,0.0,81.80040759318106,61.1899153369001,14.656762412801672,49.324484674836945,125.51189641147573,36.62600601247458,75.01159248208506
390.0,0.0,26.59518891713592,24.072710978265917,3.3834069383573944,17.44392824930281,42.27994154753558,15.690822867157088,26.091851118205465
391.0,0.0,66.4540728049719,66.92567768919788,16.709686534761794,51.3443611532713,130.59009454405248,37.21202775051873,66.45450255828418
392.0,0.0,83.9303221586611,92.50196796415794,20.865366169394196,50.60144361441264,126.53274621942937,41.20470881438524,72.20876487969657
395.0,0.0,78.55028073138573,66.29654901595555,15.360597605851778,52.348639977169434,123.21659364812,34.838164376353134,72.52237489109964
396.0,0.0,74.0378244096868,69.64876964626582,10.334918996034755,51.58486177349258,119.00321427803988,37.29637581124607,87.01561884320824
397.0,0.0,71.5957392466383,65.991849216139,10.231452412840751,57.436995426873565,132.1258838725891,46.213020289944275,99.28159822983223
398.0,0.0,68.7284227530105,62.42260090432733,13.489667492432881,46.06350860414891,116.1399114170285,39.594946101548096,81.43922348172634
399.0,0.0,67.10465966220838,63.29946116558417,14.699439522842368,56.303355633559924,128.26721716474952,43.54705242292527,89.93981938606058
400.0,0.0,62.00339975931382,64.2053561414328,12.302817453721714,55.117968585340655,131.1135935728243,37.290879090464266,74.9752988557962
401.0,0.0,62.027289130521474,70.57854227185126,12.15934090750547,56.273858298047706,133.58861159654143,47.671868042597204,101.21495897233237
402.0,0.0,81.13976836310756,76.83259598429889,20.892620659180142,49.571052516909454,121.06917062987701,33.21472314330794,66.4846564085173
403.0,0.0,65.45055918880601,65.76803352999161,16.07001733206907,51.0980295934633,121.57960345204609,35.6596900733265,79.10826146075023
405.0,0.0,78.49881368783515,61.75859942771532,20.499697993182725,54.87136678936747,134.9357582787419,40.886208054142166,77.4706499293947
406.0,0.0,79.04512059208513,89.67740580391487,13.635411034007188,57.091698730313674,132.37764667395695,40.496952522194796,90.84746322121494
407.0,0.0,82.76241117565179,78.48591514308858,17.351428841570943,50.09395858876912,122.8613666212678,37.679839992867535,68.40558646541815
408.0,0.0,71.21319857199443,70.70422517263094,16.846693387490006,56.17017618844285,131.7817310454228,36.29544667544403,75.63504253963684
409.0,0.0,72.29018715015077,70.49315988385398,13.094370268475537,56.43135977762183,131.36574860082055,37.29218007259464,80.83038009997401
410.0,0.0,69.90229506552127,65.22125353603838,18.444881692046728,54.19895410100273,126.65737351401071,40.971183209865934,82.46093129809414
411.0,0.0,70.87358150611905,60.39816725475038,15.099380429156678,53.7329858190544,132.25923812324794,42.275645651121636,86.52654461055823
412.0,0.0,86.61561551337726,81.56382685057024,22.40200725616568,55.23543187728979,136.9337130083438,39.43205633606528,68.09816654466958
414.0,0.0,67.30139720187185,79.26253983932764,12.270402699198591,49.538491941775895,115.51600527736558,40.42111950427523,97.55676276455313
415.0,0.0,65.88018437181108,64.30869272604782,12.713882513852159,52.87660451176895,127.69153869381088,44.12725295682879,93.52980704595139
416.0,0.0,78.0136648801774,82.02993297737663,14.048307644445991,58.64912771001216,142.2081482836142,43.022916050242515,90.19143109446983
417.0,0.0,76.9893681419026,60.21813130856188,10.464694309277506,60.75396190579338,136.67931772626227,39.626043100119134,78.70069756446952
422.0,0.0,66.45153460883378,72.77356433206378,11.041669153225875,55.96442177162647,135.10633596611163,36.7962895978888,77.30671586078147
423.0,0.0,72.4254035095866,82.81366719126139,14.539267768099625,44.07336318657478,103.92577442123681,33.11062176212635,78.1990930511706
424.0,0.0,70.3163666783714,56.730708536157245,14.14682336193979,52.23149569287994,129.10835799034578,34.383642230735255,58.165192547587544
426.0,0.0,69.92364460438613,74.36533112841022,15.878491656658566,45.27685630334884,113.97791573711453,35.70254506835332,81.28776031339837
427.0,0.0,80.86509190948225,85.56928427806324,18.211716202898053,49.51153311439951,118.1917815937391,36.41720646717016,86.29227934189176
428.0,0.0,63.11654185291719,63.299906799343994,12.573302392462205,55.144150321019374,125.47683764019288,40.57801293985329,88.37788239252187
429.0,0.0,73.35657944586822,60.161310076020165,12.476584476650494,56.308726673670904,131.48959601795949,40.1525525844136,81.28849249929539
430.0,0.0,72.90872926843979,63.788747637316874,9.49280829934429,53.36473785759468,137.12295204053606,42.119381738392114,89.08224467667674
431.0,0.0,83.40910325864073,67.31667501676016,14.893376530744003,47.5925005922004,124.07718694210531,39.38630100894091,67.13854225567458
432.0,0.0,70.05017567940013,70.1279784647542,17.566391057038437,48.678435183339005,113.37509153338678,33.632346402557175,63.73653103909328
433.0,0.0,83.49086712070702,73.46867652184092,18.98868304701513,52.14792843188404,132.73277591109573,51.060370295462,85.19535344988539
434.0,0.0,80.69886463471337,85.6753799539687,13.055880414529693,48.70376330333107,115.05223457317334,42.72177636471003,84.17860961949
435.0,0.0,65.54005162731319,57.06333004357617,8.383649690588241,47.101385197446334,114.37805675219752,40.28852921515129,82.740420363916
436.0,0.0,66.06831223621943,62.548105175049066,11.06917180718255,54.004361930055396,129.04431348919044,39.202203224392875,85.03273025794319
437.0,0.0,84.56084024653447,71.19012909740579,18.75126665258909,52.731633476849545,141.16145837572964,40.81745946399531,80.8510221362946
438.0,0.0,81.63251214689166,70.02277501734703,17.053362456492255,53.14126673772701,133.92894731709657,40.75419916751892,92.69004093223845
440.0,0.0,56.391775447103655,58.71857668847336,13.012264783777084,37.667761458920005,88.71265848372317,27.62806101944906,52.788315840710204
441.0,0.0,75.28622878622895,67.27825345896325,17.11470376292853,60.074536122088375,137.10178365944842,41.95288349201875,91.0337349606458
442.0,0.0,69.07379655692617,73.23149083835519,10.391769670359315,57.196712834012594,128.3425039588758,40.76045019387542,89.86334518297546
443.0,0.0,73.44656278718328,84.37910880562805,14.028059979447649,62.088331667883416,146.5020574704281,49.44194580669535,97.71434428516415
444.0,0.0,68.20605540634807,59.022902449644064,11.819833062915922,53.43893504910624,132.05784934067117,42.071679100644424,90.40656007781129
446.0,0.0,66.64620090323383,74.434338235979,11.675987968524314,47.74447841927902,120.11925137370913,39.05432129571867,80.8231126891176
448.0,0.0,84.49933432410597,69.2293313207321,15.711513550921813,59.27894933705098,139.65090867038163,38.5295826895267,79.38569447075525
449.0,0.0,65.37498843400724,66.65262101651591,10.20412053611461,45.44444404827011,103.880501220081,35.3775630899772,68.542510397732
451.0,0.0,70.97048523328331,70.87674253456348,10.422575855612665,47.04917377212511,118.6804821696128,37.13304745559912,88.53639197097881
453.0,0.0,82.61731829727694,85.1226443482034,19.4351112061367,52.48605569570588,126.81496208825627,35.61895456158315,79.59999256255304
454.0,0.0,87.43041112955852,75.51886803338768,15.183270306950487,52.93994469960576,127.84307544114044,42.03051819536014,95.75646845429935
455.0,0.0,74.02678689592841,67.00182039156624,8.660484698271826,55.88666152608757,135.9338036511603,44.61538159323195,101.31099621654403
456.0,0.0,80.99052878704099,80.39767357724972,19.06242925598414,56.58095254990072,121.19916552451528,44.31278094603858,74.22249500425731
458.0,0.0,67.01178582829351,77.34882285094261,12.79023121450509,52.4524047606068,128.17837669189996,41.860304503896046,94.47619867383796
459.0,0.0,75.79391476875028,73.46684982457121,21.12647614700805,54.11208585868632,133.3629839961525,39.864000935307715,85.38405539495064
461.0,0.0,72.4649020638981,76.68633981718187,14.152467196347803,47.73977161168374,114.11283331358696,39.292411262250106,84.79507420550914
462.0,0.0,66.83579529795949,65.2711268110816,12.117066980313192,48.9284037873718,114.11486785786559,37.89941665890684,78.53475540309653
463.0,0.0,70.05391720543489,83.59555717197894,13.425101314090716,53.37021679837268,127.9640833663564,45.603208586506284,101.77216425760673
464.0,0.0,67.29769877233731,78.5300920118086,8.869717700411895,44.30205705966486,105.37003465238483,33.250507084734814,69.93701834637005
465.0,0.0,68.10341100492316,70.17231063552134,17.101374546524042,44.555656546070836,108.7867571970997,33.393725098175246,67.71853240051114
466.0,0.0,69.71747877456704,81.40891795571429,16.703167008897914,48.724263463282185,119.23545951026081,41.140892931321986,90.48701769359246
467.0,0.0,68.92127038196138,84.43016164516092,9.043714293419493,51.50150116188871,124.33411480049712,41.66326945152768,102.26731898387264
469.0,0.0,57.55009451094336,65.9160953961815,10.837034708466158,41.550332726181914,101.77375587902246,33.83102447366257,78.21179392472212
471.0,0.0,84.5879364810001,87.41215652609479,11.827265721349123,45.16138094094997,116.42773392144684,41.394105698161894,91.63261085584726
473.0,0.0,67.6586326985775,78.07151707437995,16.724376810682678,43.38746017367158,106.02964477364868,35.554429206923,76.34251374331474
475.0,0.0,69.48238791558106,59.670233051974066,8.937297890794504,45.76625122081225,113.72951902000436,41.31635912716898,76.43895185799579
477.0,0.0,78.84285082661619,77.26530430470068,15.174394848523594,57.479156245519995,139.36341457140787,41.12396366341164,79.18609079816291
478.0,0.0,81.89225827873038,67.77789351044261,13.44786481549021,51.80675978531758,123.73282326725473,40.33421054244275,80.24209429062155
480.0,0.0,29.506012470617332,28.777698451791036,3.985807632086627,17.338312421309205,42.67562484320171,16.647918709126976,33.39890453208608
482.0,0.0,80.44307019464216,77.45407906127733,17.63350727695712,50.03818783853787,125.9145279552334,35.008115853138335,64.57341111953897
483.0,0.0,65.73418398437816,72.70761056411703,14.670411991113296,51.4852530544056,125.49773862199157,42.53717213690768,91.29419438992275
485.0,0.0,75.9074548315316,73.11361144334548,18.165667612708333,43.49330307963588,119.44114538228148,36.70849435405654,77.35557386715259
486.0,0.0,71.99936449350874,73.65200806129457,14.433335488444792,52.75929349230144,125.96170004682588,37.007578771218945,76.7141615209006
487.0,0.0,62.85034033053566,60.176622855332276,15.792792125058039,52.27470612475026,121.93610343605776,37.586919334775224,72.78204199840096
488.0,0.0,69.70385702402073,62.099965131868636,12.227401162573345,49.29696771821951,119.97992499363811,43.53796654087213,83.78854190683964
489.0,0.0,70.51679757148433,74.91975738568966,15.406277593685648,45.23221333210438,112.32137499148692,35.9460225652533,79.03780419130139
490.0,0.0,66.84860403319416,69.17582070597354,15.49852690659743,46.864796671577736,120.93749716384588,36.640361136574505,76.8641158018442
491.0,0.0,73.6105141665184,57.378545928348125,8.443440331547334,44.86293819638571,110.15717707949672,36.32443971136376,82.16571555804039
492.0,0.0,59.78728553426325,56.18896312561838,16.615496375651873,49.37175491021257,121.68602194396406,36.912255745718106,69.16951122672617
493.0,0.0,57.41277662220928,67.69986927381719,13.779557240844728,51.837500250064444,123.32792756561001,35.54787492177888,70.78838278227084
494.0,0.0,64.8595255153524,79.3119912118546,14.850652539063734,53.565991826658305,124.32732168099709,38.80793278049478,89.71342303967148
495.0,0.0,77.25003432496256,59.20637238114577,7.801103748989603,54.07598772473139,136.2983594042313,45.3175571785649,92.21418143177316
496.0,0.0,66.00216886453228,71.47330441569916,19.959354850578194,57.45371406578515,141.41702173350703,44.04254366962247,90.61552110495253
498.0,0.0,74.20195591631429,71.75160678252439,18.90176045795734,58.15505982089826,136.68189828520855,40.93175066732427,84.31641199872419
499.0,0.0,70.10527930167333,67.55082667073808,17.804032292514957,58.48500001145968,137.65011073879538,46.89453388466507,91.01893185754545
500.0,0.0,67.43324613522326,74.64132961373075,17.414085761217105,55.397232664724314,131.17570327403197,41.05392019929156,83.25180570561217
501.0,0.0,62.27794445653348,78.22546227718185,15.400849959619933,51.22267248014396,123.2009535832764,41.397814997269194,88.86163637451934
502.0,0.0,75.5142623265394,79.48121389271193,19.483147456402552,44.79125097410561,123.62188280828127,37.35812922837513,75.24989332455512
503.0,0.0,57.09928601124531,82.23432412834939,13.79865937591855,44.20329806254081,101.21751966463967,33.15218564610936,71.99843965626616
505.0,0.0,70.01455226115283,72.4425726799644,13.422628192616566,48.654113985825504,126.31930590506192,40.84541952280575,98.33782859650502
506.0,0.0,80.17069777707829,74.16664930772073,18.177969024126405,56.36867450288769,138.86876201396186,43.01629795992821,80.67594970426876
508.0,0.0,75.56804059194768,67.25739897018023,20.87660838144212,49.143424990118476,118.13130665639547,32.22187349941459,63.709600459337494
509.0,0.0,75.73154113937534,85.9597847245152,19.858372885654543,52.009400800749475,124.17381957879044,40.15369000561837,81.65888919396649
510.0,0.0,74.48019099535709,68.32326221554119,16.59458307945698,61.08429820428097,140.89441265106493,44.58278060200822,88.27613504418167
511.0,0.0,63.70036996950057,70.60982199551842,13.690956528749187,49.71705225565671,121.9864193569944,33.657893664414,61.78351605210325
512.0,0.0,67.69766110972594,59.479957439706524,14.480751662883398,50.33403252925037,124.40067699046672,37.9553777104421,71.46466694502395
513.0,0.0,74.77122061315524,64.42846670394772,12.610531398973622,51.92884138961315,126.66597279411646,45.59272974302072,85.34328734560205
514.0,0.0,77.13335826725213,76.1758580529507,17.03617426068293,60.9584076312669,143.77002156310655,45.433248415063844,89.46982387682789
515.0,0.0,79.05210857545883,80.54985945662473,12.013051015025267,62.35477715100023,144.8980795146479,47.95572965861326,105.71312293441767
516.0,0.0,75.67929411287257,65.42020082291857,12.625479199572428,56.99914517328309,139.46602269608954,39.93657263128893,94.86777724218587
517.0,0.0,74.74047383595331,89.65014452530122,19.7007053509659,52.64243525051344,128.4142490306494,44.3117192848348,86.0580565652008
518.0,0.0,77.18300422806283,69.71344740028282,21.099243708486313,53.30555679773734,129.7220710621698,38.59986152146954,66.73312736026986
519.0,0.0,66.6723274581025,72.32885979992356,15.596199623767324,47.22418567795147,117.12640869355639,37.03528581549762,67.35182281866615
521.0,0.0,75.07380563146658,77.10346335310302,16.095439394517946,50.756099129394116,120.59817286449226,36.97835319075466,63.66051350036785
523.0,0.0,69.92241757670747,71.40611265357678,12.478747722813594,55.5748169787989,130.20107568134307,44.78904936968968,95.56838022322289
524.0,0.0,81.34665663597275,72.8186005463508,17.507276264759184,53.014260440279635,129.372303317508,43.97399682193016,93.63245865673933
526.0,0.0,60.41241194588376,59.683993482692664,15.567792361426838,45.43587708358782,109.7048930158114,34.139803772698,75.11436858118444
527.0,0.0,75.82102791233346,59.84988270040533,15.05233900936994,50.06702868071918,118.99802700316097,40.40495865405755,66.40357309070424
528.0,0.0,59.65307364405984,63.786989157935835,12.860703497278044,43.73974081746383,102.52923787179124,29.61301156504121,62.35161025919538
529.0,0.0,65.25449491613736,58.5116886265112,13.597697262536764,50.030710672570905,115.85111985427308,31.495282891156883,71.16785557657965
530.0,0.0,69.28500710617286,63.96380075050263,9.32368950215659,55.368636490320945,129.05999447787696,42.698615354603724,95.74664118728028
531.0,0.0,69.0541657703142,68.25020951581762,12.204833363295064,46.364708343629765,110.62255730712985,35.201620114502354,75.1147110664116
532.0,0.0,61.57724266899607,60.750399879561286,8.199752080550981,49.55426406413051,118.34546321084603,41.03808380422506,88.96057983107241
533.0,0.0,59.01078909934495,57.898940239388445,15.065793665975095,45.67988595254082,107.00246753409102,26.397951601095873,53.56788061374558
534.0,0.0,61.03173145611034,57.91649266939599,8.774507025542817,43.26359813095993,103.657422138773,37.452462935419895,81.83811281632613
535.0,0.0,80.24086218645512,62.34075500556599,14.97791611981119,47.90228733490247,116.74806803980613,36.80604003783346,68.92645139959038
538.0,0.0,78.5807901894356,72.458182740616,16.870998734015615,46.25647047364242,111.62499051904561,40.66533021125121,63.48111657540781
539.0,0.0,20.599959299351568,25.21748694009846,5.557512313625224,12.902596805426406,31.84634694812107,11.617158718233348,18.967103648436296
540.0,0.0,66.58409708951366,59.690966821927915,8.26355243982877,44.73732803694513,108.21155862444662,37.595867837284985,80.22111063425949
541.0,0.0,71.88218666745037,54.6895559439883,12.919582147174875,51.0563537417636,119.18683539567758,42.37366757908266,85.21487029930927
543.0,0.0,61.26742543220359,59.63994593135209,9.041216852127821,46.5996675865762,106.03987932623953,33.981557907231085,78.05846514176538
544.0,0.0,71.957902591338,73.62285714964612,15.041979492875793,59.00337475392827,134.6725193743808,47.03699692272986,98.20334054929764
545.0,0.0,76.73094916858598,67.75754552308473,12.22664084219781,43.76469170152437,105.8178451479376,39.34818113482883,77.00997312118086
546.0,0.0,80.12300422081601,77.61238370075178,20.765158172380964,44.475541385973,113.37601134542139,37.65631288008028,72.53012512482469
548.0,0.0,69.99223154790144,73.97291069365276,11.538973900607468,49.94907798856577,116.61099358307877,44.0006891118662,92.01068177072077
